jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|sensorParams|encoders|Grippe:n,  modelParams|sensorParams|encoders|wstday_timeOfDay:radius,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|sensorParams|encoders|Influenza:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|faelle:n,  modelParams|sensorParams|encoders|wstday_weekend:radius,  modelParams|sensorParams|encoders|wstday_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=faelle,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=faelle, 
1032,  2754,  completed,  eof,  2018-02-14 10:18:59,  2018-02-14 10:19:07,  8,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|Grippe:n_272.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  530,  11,  272,  None,  14,  3,  None,  0.05005,  None,  None,  None,  275,  0.05015,  42.1364268856,  83.424416417, 
1032,  2759,  completed,  eof,  2018-02-14 10:18:59,  2018-02-14 10:19:06,  7,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|sensorParams|encoders|Influenza:n_272.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  530,  11,  None,  None,  14,  3,  272,  0.05005,  None,  None,  None,  275,  0.05015,  41.4199965327,  82.0059813832, 
1032,  2776,  completed,  eof,  2018-02-14 10:19:00,  2018-02-14 10:19:08,  8,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|faelle:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  530,  11,  None,  None,  14,  3,  None,  0.05005,  272,  None,  None,  275,  0.05015,  30.2446647533,  59.88033854, 
1032,  2787,  completed,  eof,  2018-02-14 10:19:01,  2018-02-14 10:19:07,  6,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  530,  11,  None,  None,  14,  3,  None,  0.05005,  None,  None,  3.5,  275,  0.05015,  56.8450004991,  112.545399394, 
1032,  2788,  completed,  eof,  2018-02-14 10:19:06,  2018-02-14 10:19:12,  6,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_6.25.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  530,  11,  None,  6.25,  14,  3,  None,  0.05005,  None,  None,  None,  275,  0.05015,  56.8450004991,  112.545399394, 
1032,  2789,  completed,  eof,  2018-02-14 10:19:07,  2018-02-14 10:19:11,  4,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  530,  11,  None,  None,  14,  3,  None,  0.05005,  None,  1,  None,  275,  0.05015,  56.8450004991,  112.545399394, 
1032,  2790,  completed,  eof,  2018-02-14 10:19:08,  2018-02-14 10:19:12,  4,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|Grippe:n_22.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  530,  9,  22,  None,  12,  1,  None,  0.0001,  None,  None,  None,  28,  0.1,  53.6971486641,  106.313079244, 
1032,  2791,  completed,  eof,  2018-02-14 10:19:08,  2018-02-14 10:19:13,  5,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|sensorParams|encoders|Influenza:n_22.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  530,  9,  None,  None,  12,  1,  22,  0.0001,  None,  None,  None,  28,  0.1,  53.6971486641,  106.313079244, 
1032,  2792,  completed,  eof,  2018-02-14 10:19:12,  2018-02-14 10:19:16,  4,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|faelle:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  530,  9,  None,  None,  12,  1,  None,  0.0001,  22,  None,  None,  28,  0.1,  53.6971486641,  106.313079244, 
1032,  2793,  completed,  eof,  2018-02-14 10:19:12,  2018-02-14 10:19:17,  5,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  530,  9,  None,  None,  12,  1,  None,  0.0001,  None,  None,  1.0,  28,  0.1,  53.6971486641,  106.313079244, 
1032,  2794,  completed,  eof,  2018-02-14 10:19:12,  2018-02-14 10:19:18,  6,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_0.5.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  530,  9,  None,  0.5,  12,  1,  None,  0.0001,  None,  None,  None,  28,  0.1,  53.6971486641,  106.313079244, 
1032,  2795,  completed,  eof,  2018-02-14 10:19:13,  2018-02-14 10:19:18,  5,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  530,  9,  None,  None,  12,  1,  None,  0.0001,  None,  1,  None,  28,  0.1,  53.6971486641,  106.313079244, 
1032,  2796,  completed,  eof,  2018-02-14 10:19:16,  2018-02-14 10:19:25,  9,  modelParams|tmParams|minThreshold_12.modelParams|sensorParams|encoders|Grippe:n_521.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  530,  12,  521,  None,  16,  5,  None,  0.1,  None,  None,  None,  521,  0.0003,  45.4392114733,  89.9634824258, 
1032,  2797,  completed,  eof,  2018-02-14 10:19:17,  2018-02-14 10:19:26,  9,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|sensorParams|encoders|Influenza:n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  530,  12,  None,  None,  16,  5,  521,  0.1,  None,  None,  None,  521,  0.0003,  45.7325408272,  90.5442348052, 
1032,  2798,  completed,  eof,  2018-02-14 10:19:18,  2018-02-14 10:19:28,  10,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|faelle:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  530,  12,  None,  None,  16,  5,  None,  0.1,  521,  None,  None,  521,  0.0003,  31.0291217844,  61.4334571801, 
1032,  2799,  completed,  eof,  2018-02-14 10:19:18,  2018-02-14 10:19:25,  7,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  530,  12,  None,  None,  16,  5,  None,  0.1,  None,  None,  6.0,  521,  0.0003,  64.6534372271,  128.005046196, 
1032,  2800,  completed,  eof,  2018-02-14 10:19:25,  2018-02-14 10:19:31,  6,  modelParams|tmParams|minThreshold_12.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_12.0.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  530,  12,  None,  12.0,  16,  5,  None,  0.1,  None,  None,  None,  521,  0.0003,  64.6534372271,  128.005046196, 
1032,  2801,  completed,  eof,  2018-02-14 10:19:25,  2018-02-14 10:19:32,  7,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  530,  12,  None,  None,  16,  5,  None,  0.1,  None,  1,  None,  521,  0.0003,  64.6534372271,  128.005046196, 
1032,  2802,  completed,  eof,  2018-02-14 10:19:26,  2018-02-14 10:19:33,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_147.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  530,  10,  147,  None,  13,  2,  None,  0.025075,  None,  None,  None,  151,  0.075075,  39.3930099766,  77.9928226266, 
1032,  2803,  completed,  eof,  2018-02-14 10:19:28,  2018-02-14 10:19:33,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|Influenza:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  530,  10,  None,  None,  13,  2,  147,  0.025075,  None,  None,  None,  151,  0.075075,  38.6476474719,  76.5171058522, 
1032,  2804,  completed,  eof,  2018-02-14 10:19:31,  2018-02-14 10:19:38,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|faelle:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  530,  10,  None,  None,  13,  2,  None,  0.025075,  147,  None,  None,  151,  0.075075,  27.2300748108,  53.9118588828, 
1032,  2805,  completed,  eof,  2018-02-14 10:19:32,  2018-02-14 10:19:37,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  530,  10,  None,  None,  13,  2,  None,  0.025075,  None,  None,  4.75,  151,  0.075075,  42.6212761898,  84.38435235, 
1032,  2806,  completed,  eof,  2018-02-14 10:19:33,  2018-02-14 10:19:37,  4,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_9.125.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  530,  10,  None,  9.125,  13,  2,  None,  0.025075,  None,  None,  None,  151,  0.075075,  42.6212761898,  84.38435235, 
1032,  2807,  completed,  eof,  2018-02-14 10:19:34,  2018-02-14 10:19:39,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  530,  10,  None,  None,  13,  2,  None,  0.025075,  None,  1,  None,  151,  0.075075,  42.6212761898,  84.38435235, 
1032,  2808,  completed,  eof,  2018-02-14 10:19:37,  2018-02-14 10:19:44,  7,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|Grippe:n_396.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  530,  11,  396,  None,  15,  4,  None,  0.075025,  None,  None,  None,  398,  0.025225,  47.1314333659,  93.3138525041, 
1032,  2809,  completed,  eof,  2018-02-14 10:19:38,  2018-02-14 10:19:45,  7,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|sensorParams|encoders|Influenza:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  530,  11,  None,  None,  15,  4,  396,  0.075025,  None,  None,  None,  398,  0.025225,  43.606802607,  86.3355611329, 
1032,  2820,  completed,  eof,  2018-02-14 10:19:39,  2018-02-14 10:19:46,  7,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|faelle:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  530,  11,  None,  None,  15,  4,  None,  0.075025,  396,  None,  None,  398,  0.025225,  29.8371217733,  59.0734586552, 
1032,  2821,  completed,  eof,  2018-02-14 10:19:39,  2018-02-14 10:19:45,  6,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  530,  11,  None,  None,  15,  4,  None,  0.075025,  None,  None,  2.25,  398,  0.025225,  64.5536269776,  127.807435425, 
1032,  2822,  completed,  eof,  2018-02-14 10:19:45,  2018-02-14 10:19:50,  5,  modelParams|tmParams|minThreshold_11.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_3.375.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  530,  11,  None,  3.375,  15,  4,  None,  0.075025,  None,  None,  None,  398,  0.025225,  64.5536269776,  127.807435425, 
1032,  2831,  completed,  eof,  2018-02-14 10:19:45,  2018-02-14 10:19:51,  6,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  530,  11,  None,  None,  15,  4,  None,  0.075025,  None,  1,  None,  398,  0.025225,  64.5536269776,  127.807435425, 
1032,  2834,  completed,  eof,  2018-02-14 10:19:46,  2018-02-14 10:19:52,  6,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_185.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0347673257778.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  530,  10,  185,  None,  13,  2,  None,  0.0347673257778,  None,  None,  None,  175,  0.0770574113773,  40.436798301,  80.0593820923, 
1032,  2835,  completed,  eof,  2018-02-14 10:19:47,  2018-02-14 10:19:53,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|Influenza:n_192.modelParams|clParams|alpha_0.0347673257778.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  530,  10,  None,  None,  13,  2,  192,  0.0347673257778,  None,  None,  None,  175,  0.0770574113773,  41.0069871688,  81.1882787989, 
1032,  2836,  completed,  eof,  2018-02-14 10:19:51,  2018-02-14 10:19:57,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.034196481062.modelParams|sensorParams|encoders|faelle:n_195.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  530,  10,  None,  None,  13,  2,  None,  0.034196481062,  195,  None,  None,  175,  0.0770574113773,  26.8780655186,  53.2149281761, 
1032,  2837,  completed,  eof,  2018-02-14 10:19:51,  2018-02-14 10:19:56,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.034196481062.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.76489860972.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  530,  10,  None,  None,  13,  2,  None,  0.034196481062,  None,  None,  4.76489860972,  175,  0.0770574113773,  47.5193980686,  94.0819700524, 
1032,  2838,  completed,  eof,  2018-02-14 10:19:52,  2018-02-14 10:19:57,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_9.38169234887.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0347673257778.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  530,  10,  None,  9.38169234887,  13,  2,  None,  0.0347673257778,  None,  None,  None,  175,  0.0770574113773,  48.2132395317,  95.4556821449, 
1032,  2839,  completed,  eof,  2018-02-14 10:19:53,  2018-02-14 10:19:58,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.034196481062.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_189.modelParams|spParams|synPermInactiveDec_0.0753395636177,  530,  10,  None,  None,  13,  2,  None,  0.034196481062,  None,  1,  None,  189,  0.0753395636177,  47.3831077737,  93.8121337337, 
1032,  2840,  completed,  eof,  2018-02-14 10:19:56,  2018-02-14 10:20:03,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_108.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0153826742222.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0730925886227,  530,  10,  108,  None,  13,  2,  None,  0.0153826742222,  None,  None,  None,  176,  0.0730925886227,  37.7894349263,  74.8179612861, 
1032,  2841,  completed,  eof,  2018-02-14 10:19:57,  2018-02-14 10:20:03,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|Influenza:n_101.modelParams|clParams|alpha_0.0253726742222.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0730925886227,  530,  10,  None,  None,  13,  2,  101,  0.0253726742222,  None,  None,  None,  176,  0.0730925886227,  36.398108737,  72.0633239337, 
1032,  2842,  completed,  eof,  2018-02-14 10:19:58,  2018-02-14 10:20:05,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0235679081537.modelParams|sensorParams|encoders|faelle:n_187.modelParams|sensorParams|encoders|_classifierInput|n_200.modelParams|spParams|synPermInactiveDec_0.0748361889329,  530,  10,  None,  None,  13,  2,  None,  0.0235679081537,  187,  None,  None,  200,  0.0748361889329,  26.0780888936,  51.6310828425, 
1032,  2843,  completed,  eof,  2018-02-14 10:19:58,  2018-02-14 10:20:03,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.015953518938.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.29469582916.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0730925886227,  530,  10,  None,  None,  13,  2,  None,  0.015953518938,  None,  None,  4.29469582916,  176,  0.0730925886227,  33.3671382325,  66.0624129832, 
1032,  2844,  completed,  eof,  2018-02-14 10:20:03,  2018-02-14 10:20:08,  5,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.59507704661.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0153826742222.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0730925886227,  530,  10,  None,  7.59507704661,  13,  2,  None,  0.0153826742222,  None,  None,  None,  176,  0.0730925886227,  33.3464039628,  66.0213619385, 
1032,  2845,  completed,  eof,  2018-02-14 10:20:03,  2018-02-14 10:20:08,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.015953518938.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_113.modelParams|spParams|synPermInactiveDec_0.0748104363823,  530,  10,  None,  None,  13,  2,  None,  0.015953518938,  None,  1,  None,  113,  0.0748104363823,  36.5631783082,  72.3901393205, 
1032,  2846,  completed,  eof,  2018-02-14 10:20:04,  2018-02-14 10:20:10,  6,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_129.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.036292594968.modelParams|sensorParams|encoders|_classifierInput|n_200.modelParams|spParams|synPermInactiveDec_0.0693086338218,  530,  10,  129,  None,  13,  2,  None,  0.036292594968,  None,  None,  None,  200,  0.0693086338218,  41.8945320671,  82.9454974493, 
1032,  2847,  completed,  eof,  2018-02-14 10:20:05,  2018-02-14 10:20:11,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|Influenza:n_195.modelParams|clParams|alpha_0.0444036646568.modelParams|sensorParams|encoders|_classifierInput|n_200.modelParams|spParams|synPermInactiveDec_0.0693086338218,  530,  10,  None,  None,  13,  2,  195,  0.0444036646568,  None,  None,  None,  200,  0.0693086338218,  42.1976173797,  83.545565305, 
1032,  2848,  completed,  eof,  2018-02-14 10:20:09,  2018-02-14 10:20:15,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0411913597868.modelParams|sensorParams|encoders|faelle:n_275.modelParams|sensorParams|encoders|_classifierInput|n_224.modelParams|spParams|synPermInactiveDec_0.0708421914258,  530,  10,  None,  None,  13,  2,  None,  0.0411913597868,  275,  None,  None,  224,  0.0708421914258,  26.6386955766,  52.7410081216, 
1032,  2849,  completed,  eof,  2018-02-14 10:20:09,  2018-02-14 10:20:14,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0348350539703.modelParams|sensorParams|encoders|wstday_dayOfWeek:radius_4.86543133429.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.0693086338218,  530,  10,  None,  None,  13,  2,  None,  0.0348350539703,  None,  None,  4.86543133429,  151,  0.0693086338218,  50.8942841393,  100.763787229, 
1032,  2850,  completed,  eof,  2018-02-14 10:20:10,  2018-02-14 10:20:16,  6,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|wstday_timeOfDay:radius_7.50777119573.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.036292594968.modelParams|sensorParams|encoders|_classifierInput|n_200.modelParams|spParams|synPermInactiveDec_0.0693086338218,  530,  10,  None,  7.50777119573,  13,  2,  None,  0.036292594968,  None,  None,  None,  200,  0.0693086338218,  51.4601409049,  101.88410696, 
1032,  2851,  completed,  eof,  2018-02-14 10:20:11,  2018-02-14 10:20:16,  5,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0348350539703.modelParams|sensorParams|encoders|wstday_weekend:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_184.modelParams|spParams|synPermInactiveDec_0.0656842317782,  530,  10,  None,  None,  13,  2,  None,  0.0348350539703,  None,  1,  None,  184,  0.0656842317782,  48.0691542437,  95.1704127957, 
1032,  2852,  completed,  eof,  2018-02-14 10:20:14,  2018-02-14 10:20:21,  7,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|Grippe:n_137.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0122106176345.modelParams|sensorParams|encoders|_classifierInput|n_152.modelParams|spParams|synPermInactiveDec_0.0683463996897,  530,  10,  137,  None,  13,  2,  None,  0.0122106176345,  None,  None,  None,  152,  0.0683463996897,  35.8125785722,  70.9040535375, 
1032,  2853,  completed,  eof,  2018-02-14 10:20:15,  2018-02-14 10:20:22,  7,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|Influenza:n_83.modelParams|clParams|alpha_0.0203216873234.modelParams|sensorParams|encoders|_classifierInput|n_152.modelParams|spParams|synPermInactiveDec_0.0683463996897,  530,  10,  None,  None,  13,  2,  83,  0.0203216873234,  None,  None,  None,  152,  0.0683463996897,  35.8376560314,  70.9537035092, 
1032,  2854,  completed,  eof,  2018-02-14 10:20:16,  2018-02-14 10:20:22,  6,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0188219166007.modelParams|sensorParams|encoders|faelle:n_154.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0698799572937,  530,  10,  None,  None,  13,  2,  None,  0.0188219166007,  154,  None,  None,  176,  0.0698799572937,  25.6510561035,  50.7856157743, 
